,player_x,player_y,player_name,time_remaining,shotClock,half,pos_id
1,38.84671709,4.254016946,Devon Goodman,1131,14,1,4
2,25.21765265,10.30015004,AJ Brodeur,1131,14,1,4
3,29.82748327,23.52815839,Jordan Dingle,1131,14,1,4
4,17.0001285,20.32136848,Ryan Betley,1131,14,1,4
5,30.62919294,5.690389551,Max Martz,1131,14,1,4
6,47.46509608,5.089116444,Christian Juzang,1131,14,1,4
7,28.82534618,14.50906178,Chris Lewis,1131,14,1,4
8,12.5907253,25.73282644,Noah Kirkwood,1131,14,1,4
9,34.63774131,29.74131382,Justin Bassey,1131,14,1,4
10,35.03859614,4.688267707,Robert Baker,1131,14,1,4
11,12.5907253,25.33197771,ball,1131,14,1,4
1,38.67969832,4.053592577,Devon Goodman,1130,13,1,4
2,22.44507744,8.696755085,AJ Brodeur,1130,13,1,4
3,25.85234355,21.12306596,Jordan Dingle,1130,13,1,4
4,5.609174302,28.73919198,Ryan Betley,1130,13,1,4
5,32.66687577,7.494208872,Max Martz,1130,13,1,4
6,45.29380312,6.492087027,Christian Juzang,1130,13,1,4
7,25.25106129,10.30015004,Chris Lewis,1130,13,1,4
8,16.23182747,20.12094411,Noah Kirkwood,1130,13,1,4
9,44.29166603,25.13155334,Justin Bassey,1130,13,1,4
10,34.47072254,8.095481978,Robert Baker,1130,13,1,4
11,16.43225489,19.72009538,ball,1130,13,1,4
1,38.27884348,5.45656316,Devon Goodman,1129,12,1,4
2,25.05063388,8.897179454,AJ Brodeur,1129,12,1,4
3,19.03781133,16.11245674,Jordan Dingle,1129,12,1,4
4,13.02498878,22.72646091,Ryan Betley,1129,12,1,4
5,30.86302901,6.692511396,Max Martz,1129,12,1,4
6,46.0955128,12.70524246,Christian Juzang,1129,12,1,4
7,27.05490806,11.70312062,Chris Lewis,1129,12,1,4
8,19.23823875,20.92264159,Noah Kirkwood,1129,12,1,4
9,35.27243221,36.75616674,Justin Bassey,1129,12,1,4
10,32.06559352,7.69463324,Robert Baker,1129,12,1,4
11,air,air,ball,1129,12,1,4
1,47.69893214,38.76041042,Devon Goodman,1123,26,1,5
2,29.46003708,32.14640625,AJ Brodeur,1123,26,1,5
3,26.05277097,42.7688978,Jordan Dingle,1123,26,1,5
4,7.01216623,25.73282644,Ryan Betley,1123,26,1,5
5,1.1997711,15.11033489,Max Martz,1123,26,1,5
6,44.69252087,27.53664576,Christian Juzang,1123,26,1,5
7,33.86944028,23.86219696,Chris Lewis,1123,26,1,5
8,15.22969038,16.84734405,Noah Kirkwood,1123,26,1,5
9,24.85020646,29.07323055,Justin Bassey,1123,26,1,5
10,11.42156943,12.23758356,Robert Baker,1123,26,1,5
11,47.09764989,38.29275152,ball,1123,26,1,5
1,45.89508538,23.12730965,Devon Goodman,1122,25,1,5
2,36.07414188,28.73919198,AJ Brodeur,1122,25,1,5
3,24.85020646,36.15489363,Jordan Dingle,1122,25,1,5
4,10.82028718,23.32773402,Ryan Betley,1122,25,1,5
5,2.803190446,9.097603823,Max Martz,1122,25,1,5
6,41.08482734,22.72646091,Christian Juzang,1122,25,1,5
7,41.28525476,16.3128811,Chris Lewis,1122,25,1,5
8,18.43652907,17.31500295,Noah Kirkwood,1122,25,1,5
9,26.4536258,26.33409955,Justin Bassey,1122,25,1,5
10,17.43439198,7.293784503,Robert Baker,1122,25,1,5
11,45.89508538,23.12730965,ball,1122,25,1,5
1,44.49209345,11.8033328,Devon Goodman,1121,24,1,5
2,36.2745693,27.23600921,AJ Brodeur,1121,24,1,5
3,14.22755329,32.04619407,Jordan Dingle,1121,24,1,5
4,9.617722668,10.40036222,Ryan Betley,1121,24,1,5
5,2.001480773,6.391874842,Max Martz,1121,24,1,5
6,41.68610959,10.80121096,Christian Juzang,1121,24,1,5
7,40.6839725,8.596542901,Chris Lewis,1121,24,1,5
8,20.44080326,14.80969834,Noah Kirkwood,1121,24,1,5
9,27.85661773,24.43006805,Justin Bassey,1121,24,1,5
10,19.23823875,7.393996687,Robert Baker,1121,24,1,5
11,44.09123861,12.60503028,ball,1121,24,1,5
1,48.50064182,10.63419167,Devon Goodman,1120,23,1,5
2,40.88439992,25.53240208,AJ Brodeur,1120,23,1,5
3,9.016440413,26.73494829,Jordan Dingle,1120,23,1,5
4,7.413021067,6.291662658,Ryan Betley,1120,23,1,5
5,1.400198518,10.70099877,Max Martz,1120,23,1,5
6,39.68183541,8.897179454,Christian Juzang,1120,23,1,5
7,37.27670639,18.11670042,Chris Lewis,1120,23,1,5
8,21.04208551,12.70524246,Noah Kirkwood,1120,23,1,5
9,23.44721453,23.52815839,Justin Bassey,1120,23,1,5
10,17.6348194,8.897179454,Robert Baker,1120,23,1,5
11,40.48354509,25.33197771,ball,1120,23,1,5
1,47.89935956,11.90354499,Devon Goodman,1119,22,1,5
2,37.87798865,20.92264159,AJ Brodeur,1119,22,1,5
3,8.415158158,25.33197771,Jordan Dingle,1119,22,1,5
4,2.803190446,5.89081392,Ryan Betley,1119,22,1,5
5,4.607037211,14.70948615,Max Martz,1119,22,1,5
6,40.48354509,10.90142314,Christian Juzang,1119,22,1,5
7,34.67114995,18.11670042,Chris Lewis,1119,22,1,5
8,17.43439198,7.293784503,Noah Kirkwood,1119,22,1,5
9,21.84379518,21.72433907,Justin Bassey,1119,22,1,5
10,14.02712587,15.31075926,Robert Baker,1119,22,1,5
11,36.8758485,23.16071167,ball,1119,22,1,5
1,47.69893214,14.80969987,Devon Goodman,1118,21,1,5
2,31.66473868,18.71797353,AJ Brodeur,1118,21,1,5
3,6.811738812,25.73282644,Jordan Dingle,1118,21,1,5
4,7.613448485,5.690389551,Ryan Betley,1118,21,1,5
5,5.007892048,16.11245674,Max Martz,1118,21,1,5
6,39.88226283,12.90566683,Christian Juzang,1118,21,1,5
7,31.46431126,13.50693994,Chris Lewis,1118,21,1,5
8,17.6348194,5.690389551,Noah Kirkwood,1118,21,1,5
9,21.24251293,21.72433907,Justin Bassey,1118,21,1,5
10,18.23610165,13.1060912,Robert Baker,1118,21,1,5
11,31.66473868,18.71797353,ball,1118,21,1,5
1,46.69679505,18.75137861,Devon Goodman,1117,20,1,5
2,26.25319839,12.30439373,AJ Brodeur,1117,20,1,5
3,8.816012995,22.32561217,Jordan Dingle,1117,20,1,5
4,17.03353715,9.69887693,Ryan Betley,1117,20,1,5
5,4.005754956,16.11245674,Max Martz,1117,20,1,5
6,35.47285963,11.90354499,Christian Juzang,1117,20,1,5
7,25.45148871,10.09972567,Chris Lewis,1117,20,1,5
8,17.83524682,8.095481978,Noah Kirkwood,1117,20,1,5
9,19.03781133,18.71797353,Justin Bassey,1117,20,1,5
10,16.03140005,16.51330547,Robert Baker,1117,20,1,5
11,27.05490806,11.90354499,ball,1117,20,1,5
1,45.09337265,22.25880201,Devon Goodman,1116,19,1,5
2,30.26174675,4.621457545,AJ Brodeur,1116,19,1,5
3,16.63268231,26.26728939,Jordan Dingle,1116,19,1,5
4,19.03781133,5.42315502,Ryan Betley,1116,19,1,5
5,3.604900119,14.44225162,Max Martz,1116,19,1,5
6,31.06345643,14.64267599,Christian Juzang,1116,19,1,5
7,29.05918224,6.224852496,Chris Lewis,1116,19,1,5
8,21.44294035,5.824003758,Noah Kirkwood,1116,19,1,5
9,22.44507744,15.8452222,Justin Bassey,1116,19,1,5
10,11.42156943,14.04140288,Robert Baker,1116,19,1,5
11,air,air,ball,1116,19,1,5
1,13.25881873,19.72009538,Devon Goodman,1111,27,1,6
2,24.48275415,34.2842672,AJ Brodeur,1111,27,1,6
3,33.10113314,21.12306596,Jordan Dingle,1111,27,1,6
4,35.30583474,24.7307046,Ryan Betley,1111,27,1,6
5,34.50412507,16.3128811,Max Martz,1111,27,1,6
6,47.09764989,20.32136848,Christian Juzang,1111,27,1,6
7,24.44935162,45.97568771,Chris Lewis,1111,27,1,6
8,39.48140799,31.74555751,Noah Kirkwood,1111,27,1,6
9,4.607037211,26.53452392,Justin Bassey,1111,27,1,6
10,36.87585156,12.70524246,Robert Baker,1111,27,1,6
11,39.48140799,31.34470877,ball,1111,27,1,6
1,19.00440268,10.4337673,Devon Goodman,1110,26,1,6
2,24.68318157,19.11882227,AJ Brodeur,1110,26,1,6
3,40.51694762,14.30863742,Jordan Dingle,1110,26,1,6
4,25.48489124,14.70948615,Ryan Betley,1110,26,1,6
5,28.09044768,6.692511396,Max Martz,1110,26,1,6
6,47.53190726,9.69887693,Christian Juzang,1110,26,1,6
7,24.68318157,28.73919198,Chris Lewis,1110,26,1,6
8,21.47634288,16.51330547,Noah Kirkwood,1110,26,1,6
9,8.448560689,25.73282644,Justin Bassey,1110,26,1,6
10,30.29514928,3.686145862,Robert Baker,1110,26,1,6
11,22.27805255,16.74713492,ball,1110,26,1,6
1,14.59499948,18.04989332,Devon Goodman,1109,25,1,6
2,22.87933481,15.51118363,AJ Brodeur,1109,25,1,6
3,37.31010892,9.298028192,Jordan Dingle,1109,25,1,6
4,19.27164128,4.888692075,Ryan Betley,1109,25,1,6
5,29.69386703,5.489965182,Max Martz,1109,25,1,6
6,47.33147984,4.888692075,Christian Juzang,1109,25,1,6
7,21.07548804,22.32561217,Chris Lewis,1109,25,1,6
8,17.86864935,6.091238289,Noah Kirkwood,1109,25,1,6
9,12.85796389,27.9374945,Justin Bassey,1109,25,1,6
10,34.30369765,3.084872755,Robert Baker,1109,25,1,6
11,20.07335095,22.92688528,ball,1109,25,1,6
1,24.61637039,24.89772695,Devon Goodman,1108,24,1,6
2,24.48275415,13.50693994,AJ Brodeur,1108,24,1,6
3,33.90284281,8.897179454,Jordan Dingle,1108,24,1,6
4,14.86223807,4.287418969,Ryan Betley,1108,24,1,6
5,31.29728637,5.489965182,Max Martz,1108,24,1,6
6,48.13318951,11.10184751,Christian Juzang,1108,24,1,6
7,19.87292353,21.72433907,Chris Lewis,1108,24,1,6
8,5.843004252,5.690389551,Noah Kirkwood,1108,24,1,6
9,28.09044768,26.53452392,Justin Bassey,1108,24,1,6
10,36.70882667,3.886570231,Robert Baker,1108,24,1,6
11,28.49130252,26.33409955,ball,1108,24,1,6
1,30.10816199,12.74159319,Devon Goodman,1107,23,1,6
2,24.2489242,12.70524246,AJ Brodeur,1107,23,1,6
3,33.86944028,16.3128811,Jordan Dingle,1107,23,1,6
4,15.4301178,12.70524246,Ryan Betley,1107,23,1,6
5,38.88012574,6.892935765,Max Martz,1107,23,1,6
6,44.29166603,20.52179285,Christian Juzang,1107,23,1,6
7,18.43652907,18.71797353,Chris Lewis,1107,23,1,6
8,5.408746884,17.71585169,Noah Kirkwood,1107,23,1,6
9,32.66687577,13.70736431,Justin Bassey,1107,23,1,6
10,46.89722247,5.089116444,Robert Baker,1107,23,1,6
11,43.8908112,19.92051975,ball,1107,23,1,6
1,30.99895052,4.219844132,Devon Goodman,1106,22,1,6
2,21.04208551,12.70524246,AJ Brodeur,1106,22,1,6
3,37.47713381,20.32136848,Jordan Dingle,1106,22,1,6
4,16.63268231,22.72646091,Ryan Betley,1106,22,1,6
5,39.88226283,7.494208872,Max Martz,1106,22,1,6
6,44.09123861,21.92476343,Christian Juzang,1106,22,1,6
7,19.839521,15.11033489,Chris Lewis,1106,22,1,6
8,14.42798071,29.14004072,Noah Kirkwood,1106,22,1,6
9,30.86302901,3.084872755,Justin Bassey,1106,22,1,6
10,48.50064182,11.10184751,Robert Baker,1106,22,1,6
11,14.42798071,28.73919198,ball,1106,22,1,6
1,25.61850748,2.750834179,Devon Goodman,1105,21,1,6
2,19.4720687,13.70736431,AJ Brodeur,1105,21,1,6
3,34.70455249,18.51754916,Jordan Dingle,1105,21,1,6
4,17.66822193,22.72646091,Ryan Betley,1105,21,1,6
5,39.51481052,10.90142314,Max Martz,1105,21,1,6
6,40.99146645,16.3812271,Christian Juzang,1105,21,1,6
7,18.59280737,15.19096521,Chris Lewis,1105,21,1,6
8,16.23182747,29.27365798,Noah Kirkwood,1105,21,1,6
9,18.83738391,1.080629066,Justin Bassey,1105,21,1,6
10,47.69893214,11.50269625,Robert Baker,1105,21,1,6
11,15.4301178,28.93961635,ball,1105,21,1,6
1,7.37961242,4.487843338,Devon Goodman,1104,20,1,6
2,18.4699316,9.69887693,AJ Brodeur,1104,20,1,6
3,32.90070572,10.70099877,Jordan Dingle,1104,20,1,6
4,15.26309291,19.11882227,Ryan Betley,1104,20,1,6
5,30.69600412,14.30863742,Max Martz,1104,20,1,6
6,45.72806049,4.487843338,Christian Juzang,1104,20,1,6
7,17.26736709,10.30015004,Chris Lewis,1104,20,1,6
8,14.46138324,25.73282644,Noah Kirkwood,1104,20,1,6
9,3.437875232,6.892935765,Justin Bassey,1104,20,1,6
10,47.33147984,12.10396936,Robert Baker,1104,20,1,6
11,3.63830265,7.494208872,ball,1104,20,1,6
1,5.007892048,5.656987529,Devon Goodman,1103,19,1,6
2,17.23396456,8.897179454,AJ Brodeur,1103,19,1,6
3,33.26815803,9.69887693,Jordan Dingle,1103,19,1,6
4,16.43225489,17.71585169,Ryan Betley,1103,19,1,6
5,29.6604645,14.90991052,Max Martz,1103,19,1,6
6,47.49850473,4.287418969,Christian Juzang,1103,19,1,6
7,15.4301178,9.632070591,Chris Lewis,1103,19,1,6
8,18.43652907,25.33197771,Noah Kirkwood,1103,19,1,6
9,2.602763028,6.091238289,Justin Bassey,1103,19,1,6
10,42.68824669,17.71585169,Robert Baker,1103,19,1,6
11,3.003617865,6.291662658,ball,1103,19,1,6
1,45.49423054,25.13155487,Devon Goodman,1092,24,1,7
2,30.06131933,36.75616674,AJ Brodeur,1092,24,1,7
3,16.23182747,45.97568771,Jordan Dingle,1092,24,1,7
4,4.206182374,27.3362214,Ryan Betley,1092,24,1,7
5,46.49636763,7.093360134,Max Martz,1092,24,1,7
6,39.48140799,19.72009538,Christian Juzang,1092,24,1,7
7,24.64977904,26.33409955,Chris Lewis,1092,24,1,7
8,19.43866616,18.71797353,Noah Kirkwood,1092,24,1,7
9,19.43866616,38.35956169,Justin Bassey,1092,24,1,7
10,40.08269025,9.097603823,Robert Baker,1092,24,1,7
11,16.43225489,45.77526334,ball,1092,24,1,7
1,43.65697513,22.75986599,Devon Goodman,1091,23,1,7
2,28.69172994,36.55574237,AJ Brodeur,1091,23,1,7
3,16.06480258,37.75828858,Jordan Dingle,1091,23,1,7
4,5.442149415,21.72433907,Ryan Betley,1091,23,1,7
5,47.33147984,7.093360134,Max Martz,1091,23,1,7
6,35.50626216,19.92051975,Christian Juzang,1091,23,1,7
7,27.35554919,27.13579703,Chris Lewis,1091,23,1,7
8,7.914089613,18.04989332,Noah Kirkwood,1091,23,1,7
9,17.73503311,33.95022557,Justin Bassey,1091,23,1,7
10,37.57734752,10.09972567,Robert Baker,1091,23,1,7
11,28.35768628,36.75616674,ball,1091,23,1,7
1,36.47499672,15.24395216,Devon Goodman,1090,22,1,7
2,29.46003708,34.95234741,AJ Brodeur,1090,22,1,7
3,12.22327911,29.94173819,Jordan Dingle,1090,22,1,7
4,3.604900119,12.70524246,Ryan Betley,1090,22,1,7
5,47.29807731,13.1060912,Max Martz,1090,22,1,7
6,31.46431126,20.12094411,Christian Juzang,1090,22,1,7
7,28.25747257,26.13367518,Chris Lewis,1090,22,1,7
8,7.613448485,12.50481809,Noah Kirkwood,1090,22,1,7
9,14.42798071,25.73282644,Justin Bassey,1090,22,1,7
10,39.88226283,10.50057441,Robert Baker,1090,22,1,7
11,29.86089192,34.15064994,ball,1090,22,1,7
1,33.66901286,12.77205263,Devon Goodman,1089,21,1,7
2,29.86089192,32.14640625,AJ Brodeur,1089,21,1,7
3,9.216867832,27.13579703,Jordan Dingle,1089,21,1,7
4,3.604900119,13.50693994,Ryan Betley,1089,21,1,7
5,46.49636763,17.11457858,Max Martz,1089,21,1,7
6,30.66260159,16.3128811,Christian Juzang,1089,21,1,7
7,29.46003708,25.13155334,Chris Lewis,1089,21,1,7
8,8.21473074,13.70736431,Noah Kirkwood,1089,21,1,7
9,12.42370652,23.12730965,Justin Bassey,1089,21,1,7
10,37.67756123,13.70736431,Robert Baker,1089,21,1,7
11,30.46217417,31.54513314,ball,1089,21,1,7
1,31.66473868,16.27947908,Devon Goodman,1088,20,1,7
2,34.0698677,17.91627606,AJ Brodeur,1088,20,1,7
3,13.62627103,25.73282644,Jordan Dingle,1088,20,1,7
4,3.404472701,12.90566683,Ryan Betley,1088,20,1,7
5,41.48568218,23.32773402,Max Martz,1088,20,1,7
6,29.86089192,9.69887693,Christian Juzang,1088,20,1,7
7,32.06559352,20.12094411,Chris Lewis,1088,20,1,7
8,15.63054522,10.90142314,Noah Kirkwood,1088,20,1,7
9,18.83738391,21.72433907,Justin Bassey,1088,20,1,7
10,38.67969832,20.32136848,Robert Baker,1088,20,1,7
11,41.48568218,22.92688528,ball,1088,20,1,7
1,32.06559046,11.33567696,Devon Goodman,1087,19,1,7
2,36.67542108,8.496330716,AJ Brodeur,1087,19,1,7
3,9.016437355,22.72646091,Jordan Dingle,1087,19,1,7
4,3.003614806,10.90142314,Ryan Betley,1087,19,1,7
5,42.88867105,23.92900712,Max Martz,1087,19,1,7
6,31.66473562,15.91203237,Christian Juzang,1087,19,1,7
7,31.66473562,12.90566683,Chris Lewis,1087,19,1,7
8,17.43438892,9.69887693,Noah Kirkwood,1087,19,1,7
9,20.64122762,20.92264159,Justin Bassey,1087,19,1,7
10,40.08268719,20.72221722,Robert Baker,1087,19,1,7
11,36.47499366,9.097603823,ball,1087,19,1,7
1,34.67114995,7.126765215,Devon Goodman,1086,18,1,7
2,28.85875482,5.289540813,AJ Brodeur,1086,18,1,7
3,9.617722668,23.72858275,Jordan Dingle,1086,18,1,7
4,3.404472701,11.50269625,Ryan Betley,1086,18,1,7
5,39.48140799,23.92900712,Max Martz,1086,18,1,7
6,30.46217417,10.70099877,Christian Juzang,1086,18,1,7
7,28.05704515,6.492087027,Chris Lewis,1086,18,1,7
8,18.23610165,9.498452561,Noah Kirkwood,1086,18,1,7
9,20.84165809,20.32136848,Justin Bassey,1086,18,1,7
10,35.07200479,17.71585169,Robert Baker,1086,18,1,7
11,28.65832741,5.289540813,ball,1086,18,1,7
1,20.20696719,27.60345593,Devon Goodman,1082,27,1,8
2,24.28232673,14.90991052,AJ Brodeur,1082,27,1,8
3,34.9049799,14.30863742,Jordan Dingle,1082,27,1,8
4,9.250270363,8.696755085,Ryan Betley,1082,27,1,8
5,22.27805255,14.10821305,Max Martz,1082,27,1,8
6,20.87506062,37.75828858,Christian Juzang,1082,27,1,8
7,30.89643154,25.53240208,Chris Lewis,1082,27,1,8
8,5.442149415,14.70948615,Noah Kirkwood,1082,27,1,8
9,45.72806049,18.9183979,Justin Bassey,1082,27,1,8
10,25.48489124,18.71797353,Robert Baker,1082,27,1,8
11,21.47634288,36.355318,ball,1082,27,1,8
1,23.01295105,25.5324036,Devon Goodman,1081,26,1,8
2,27.08831059,10.70099877,AJ Brodeur,1081,26,1,8
3,34.30369765,15.91203237,Jordan Dingle,1081,26,1,8
4,8.648988108,16.51330547,Ryan Betley,1081,26,1,8
5,23.8814719,16.71372984,Max Martz,1081,26,1,8
6,23.48061706,31.34470877,Christian Juzang,1081,26,1,8
7,28.49130252,12.10396936,Chris Lewis,1081,26,1,8
8,4.84086716,20.72221722,Noah Kirkwood,1081,26,1,8
9,47.33147984,13.50693994,Justin Bassey,1081,26,1,8
10,31.69814121,21.72433907,Robert Baker,1081,26,1,8
11,5.442149415,21.32349033,ball,1081,26,1,8
1,25.21765265,21.95816852,Devon Goodman,1080,25,1,8
2,21.6767703,9.899301299,AJ Brodeur,1080,25,1,8
3,32.7002783,15.711608,Jordan Dingle,1080,25,1,8
4,9.450697781,17.11457858,Ryan Betley,1080,25,1,8
5,27.48916543,14.70948615,Max Martz,1080,25,1,8
6,29.29301219,26.73494829,Christian Juzang,1080,25,1,8
7,19.87292353,10.70099877,Chris Lewis,1080,25,1,8
8,5.642576833,19.92051975,Noah Kirkwood,1080,25,1,8
9,47.33147984,14.30863742,Justin Bassey,1080,25,1,8
10,35.30583474,17.31500295,Robert Baker,1080,25,1,8
11,5.442149415,19.72009538,ball,1080,25,1,8
1,31.03004778,14.77629631,Devon Goodman,1079,24,1,8
2,18.4699316,11.90354499,AJ Brodeur,1079,24,1,8
3,30.29514928,20.72221722,Jordan Dingle,1079,24,1,8
4,14.0605284,22.32561217,Ryan Betley,1079,24,1,8
5,30.89643154,9.69887693,Max Martz,1079,24,1,8
6,43.32293147,14.90991052,Christian Juzang,1079,24,1,8
7,16.86651226,12.70524246,Chris Lewis,1079,24,1,8
8,10.85368971,24.93112897,Noah Kirkwood,1079,24,1,8
9,46.52977016,22.1251878,Justin Bassey,1079,24,1,8
10,41.31865729,11.30227188,Robert Baker,1079,24,1,8
11,10.45283487,24.32985586,ball,1079,24,1,8
1,34.63774131,11.40248559,Devon Goodman,1078,23,1,8
2,18.06907677,11.10184751,AJ Brodeur,1078,23,1,8
3,23.68104448,23.72858275,Jordan Dingle,1078,23,1,8
4,9.851552617,17.51542732,Ryan Betley,1078,23,1,8
5,30.69600412,9.097603823,Max Martz,1078,23,1,8
6,44.52549598,15.11033489,Christian Juzang,1078,23,1,8
7,16.46565742,12.90566683,Chris Lewis,1078,23,1,8
8,8.648988108,21.5239147,Noah Kirkwood,1078,23,1,8
9,36.90925409,28.73919198,Justin Bassey,1078,23,1,8
10,42.12036696,10.30015004,Robert Baker,1078,23,1,8
11,9.450697781,21.92476343,ball,1078,23,1,8
1,35.60647587,14.70948615,Devon Goodman,1077,22,1,8
2,18.57014531,8.496330716,AJ Brodeur,1077,22,1,8
3,19.97313724,23.72858275,Jordan Dingle,1077,22,1,8
4,11.15433084,14.90991052,Ryan Betley,1077,22,1,8
5,30.99664525,4.888692075,Max Martz,1077,22,1,8
6,46.22912904,20.52179285,Christian Juzang,1077,22,1,8
7,16.76629855,9.097603823,Chris Lewis,1077,22,1,8
8,10.753476,17.71585169,Noah Kirkwood,1077,22,1,8
9,11.15433084,33.7498012,Justin Bassey,1077,22,1,8
10,44.22485485,5.289540813,Robert Baker,1077,22,1,8
11,15.76416146,9.498452561,ball,1077,22,1,8
1,31.03004778,17.6156395,Devon Goodman,1076,21,1,8
2,18.4699316,7.895057609,AJ Brodeur,1076,21,1,8
3,18.4699316,21.12306596,Jordan Dingle,1076,21,1,8
4,21.07548804,11.30227188,Ryan Betley,1076,21,1,8
5,32.49985088,4.688267707,Max Martz,1076,21,1,8
6,41.51908471,25.33197771,Christian Juzang,1076,21,1,8
7,16.66608484,8.295906347,Chris Lewis,1076,21,1,8
8,21.87719771,15.91203237,Noah Kirkwood,1076,21,1,8
9,9.651125199,30.34258693,Justin Bassey,1076,21,1,8
10,45.52763307,3.084872755,Robert Baker,1076,21,1,8
11,16.26523,9.298028192,ball,1076,21,1,8
1,28.49130252,20.65541012,Devon Goodman,1075,20,1,8
2,18.4699316,7.69463324,AJ Brodeur,1075,20,1,8
3,15.66394775,15.91203237,Jordan Dingle,1075,20,1,8
4,29.69386703,12.10396936,Ryan Betley,1075,20,1,8
5,32.7002783,5.289540813,Max Martz,1075,20,1,8
6,36.50839925,30.74343567,Christian Juzang,1075,20,1,8
7,17.86864935,9.498452561,Chris Lewis,1075,20,1,8
8,40.11609278,16.3128811,Noah Kirkwood,1075,20,1,8
9,5.442149415,20.32136848,Justin Bassey,1075,20,1,8
10,46.12891533,5.289540813,Robert Baker,1075,20,1,8
11,17.46779451,10.30015004,ball,1075,20,1,8
1,21.44294035,21.25668322,Devon Goodman,1074,19,1,8
2,20.64123067,7.494208872,AJ Brodeur,1074,19,1,8
3,13.82669845,14.50906178,Jordan Dingle,1074,19,1,8
4,30.46217417,14.30863742,Ryan Betley,1074,19,1,8
5,31.46431126,3.886570231,Max Martz,1074,19,1,8
6,18.83738391,32.34683062,Christian Juzang,1074,19,1,8
7,19.03781133,9.69887693,Chris Lewis,1074,19,1,8
8,43.28952894,19.31924664,Noah Kirkwood,1074,19,1,8
9,5.408746884,17.31500295,Justin Bassey,1074,19,1,8
10,42.08696443,4.888692075,Robert Baker,1074,19,1,8
11,18.43652907,11.50269625,ball,1074,19,1,8
1,19.63909358,18.41733698,Devon Goodman,1073,18,1,8
2,23.44721453,8.496330716,AJ Brodeur,1073,18,1,8
3,12.42370652,13.1060912,Jordan Dingle,1073,18,1,8
4,30.46217417,15.51118363,Ryan Betley,1073,18,1,8
5,31.46431126,4.287418969,Max Martz,1073,18,1,8
6,15.4301178,31.34470877,Christian Juzang,1073,18,1,8
7,23.84806937,10.70099877,Chris Lewis,1073,18,1,8
8,40.6839725,21.5239147,Noah Kirkwood,1073,18,1,8
9,3.003617865,9.69887693,Justin Bassey,1073,18,1,8
10,33.46858544,4.287418969,Robert Baker,1073,18,1,8
11,24.44935162,10.70099877,ball,1073,18,1,8
1,48.63425806,14.67608413,Devon Goodman,1066,26,1,9
2,24.9838227,46.54355879,AJ Brodeur,1066,26,1,9
3,30.99664525,35.92106724,Jordan Dingle,1066,26,1,9
4,1.734242177,7.861655587,Ryan Betley,1066,26,1,9
5,7.14578247,20.6888152,Max Martz,1066,26,1,9
6,42.42100809,13.27311355,Christian Juzang,1066,26,1,9
7,24.78339528,27.70366811,Chris Lewis,1066,26,1,9
8,15.1628792,7.861655587,Noah Kirkwood,1066,26,1,9
9,31.5979275,31.71215549,Justin Bassey,1066,26,1,9
10,16.76629855,20.6888152,Robert Baker,1066,26,1,9
11,31.79835492,36.52234034,ball,1066,26,1,9
1,47.86595091,8.028674875,Devon Goodman,1065,25,1,9
2,24.88360899,38.96083479,AJ Brodeur,1065,25,1,9
3,39.51481052,30.74343567,Jordan Dingle,1065,25,1,9
4,2.034883304,5.690389551,Ryan Betley,1065,25,1,9
5,4.640439742,18.71797353,Max Martz,1065,25,1,9
6,45.12677824,5.89081392,Christian Juzang,1065,25,1,9
7,25.48489124,27.9374945,Chris Lewis,1065,25,1,9
8,14.66181066,5.690389551,Noah Kirkwood,1065,25,1,9
9,38.51267343,27.9374945,Justin Bassey,1065,25,1,9
10,19.4720687,17.91627606,Robert Baker,1065,25,1,9
11,39.71523794,31.14428441,ball,1065,25,1,9
1,47.6655235,4.98890426,Devon Goodman,1064,24,1,9
2,29.89429445,31.74555751,AJ Brodeur,1064,24,1,9
3,42.5212218,33.7498012,Jordan Dingle,1064,24,1,9
4,3.437875232,6.892935765,Ryan Betley,1064,24,1,9
5,6.444286506,16.11245674,Max Martz,1064,24,1,9
6,45.52763307,6.692511396,Christian Juzang,1064,24,1,9
7,29.69386703,28.93961635,Chris Lewis,1064,24,1,9
8,18.4699316,5.89081392,Noah Kirkwood,1064,24,1,9
9,40.91780245,29.74131382,Justin Bassey,1064,24,1,9
10,18.4699316,15.91203237,Robert Baker,1064,24,1,9
11,40.71737503,33.54937683,ball,1064,24,1,9
1,48.66766059,6.959745927,Devon Goodman,1063,23,1,9
2,31.49771379,31.34470877,AJ Brodeur,1063,23,1,9
3,37.71096376,28.13791887,Jordan Dingle,1063,23,1,9
4,1.433601049,12.70524246,Ryan Betley,1063,23,1,9
5,5.642576833,14.70948615,Max Martz,1063,23,1,9
6,41.51908471,7.093360134,Christian Juzang,1063,23,1,9
7,31.49771379,27.13579703,Chris Lewis,1063,23,1,9
8,19.4720687,7.494208872,Noah Kirkwood,1063,23,1,9
9,36.10754441,27.9374945,Justin Bassey,1063,23,1,9
10,18.87078644,17.51542732,Robert Baker,1063,23,1,9
11,38.1118186,28.33834324,ball,1063,23,1,9
1,48.06637833,8.79696727,Devon Goodman,1062,22,1,9
2,32.90070572,29.14004072,AJ Brodeur,1062,22,1,9
3,31.89856863,15.31075926,Jordan Dingle,1062,22,1,9
4,4.440012324,15.51118363,Ryan Betley,1062,22,1,9
5,5.208319466,8.295906347,Max Martz,1062,22,1,9
